,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
508817,27,7,1416,1355,1555,1530,159,155,132,25,21,DFW,PHX,868,6,21,0,0,21,4,0,0
509034,27,7,1052,1020,1228,1200,156,160,132,28,32,ORD,DEN,888,6,18,0,10,0,0,0,18
509096,27,7,2031,2000,2124,2100,53,60,41,24,31,DFW,TUL,237,3,9,0,12,12,0,0,0
509307,27,7,1445,1340,2046,1959,241,259,205,47,65,SFO,ORD,1846,12,24,0,0,0,0,0,47
509373,27,7,1056,1040,1320,1305,204,205,161,15,16,BWI,DFW,1217,33,10,0,0,0,0,0,15
509400,27,7,1621,1410,1733,1505,192,175,158,148,131,DFW,LAS,1055,11,23,0,0,0,148,0,0
509516,27,7,1128,1040,1222,1140,54,60,32,42,48,DFW,AUS,190,5,17,0,0,1,0,0,41
509543,27,7,2034,2000,2148,2115,74,75,58,33,34,SJC,SNA,342,6,10,0,0,5,0,0,28
509573,27,7,1523,1445,1721,1650,178,185,163,31,38,SJU,MCO,1189,3,12,0,31,0,0,0,0
509635,27,7,1901,1815,2209,2130,128,135,107,39,46,DFW,TPA,929,4,17,0,0,4,0,0,35
509666,27,7,1628,1535,1821,1730,113,115,82,51,53,STL,DFW,551,19,12,0,0,0,0,0,51
509790,27,7,1017,1000,1248,1210,271,250,247,38,17,ORD,RNO,1671,6,18,0,9,0,21,0,8
509817,27,7,2038,2000,2400,2330,142,150,127,30,38,DFW,DTW,987,4,11,0,0,3,0,0,27
510020,27,7,1548,1415,1851,1735,123,140,105,76,93,DFW,TPA,929,4,14,0,70,0,0,0,6
510047,27,7,1808,1740,1949,1920,221,220,202,29,28,DFW,SJC,1438,5,14,0,0,3,1,0,25
510140,27,7,1632,1610,1737,1715,185,185,169,22,22,DFW,SAN,1171,2,14,0,0,14,0,0,8
510291,27,7,2236,2155,101,2340,265,225,225,81,41,ORD,LAS,1515,7,33,0,0,0,81,0,0
510445,27,7,1909,1845,2043,2025,154,160,136,18,24,ORD,DEN,888,7,11,0,14,0,0,0,4
510534,27,7,1635,1555,1735,1645,120,110,92,50,40,DFW,ABQ,569,8,20,0,7,15,10,0,18
510596,27,7,1811,1735,1953,1905,162,150,139,48,36,DEN,LAX,862,6,17,0,36,0,12,0,0
510623,27,7,2214,2030,2347,2150,93,80,58,117,104,LAX,SFO,337,9,26,0,0,0,117,0,0
510654,27,7,1655,1205,51,1950,296,285,254,301,290,LAX,MIA,2342,12,30,0,246,0,11,0,44
510747,27,7,2228,1925,32,2125,184,180,167,187,183,SJU,MCO,1189,4,13,0,24,0,4,0,159
510890,27,7,1745,1455,2051,1755,186,180,156,176,170,MIA,LGA,1097,5,25,0,112,0,6,0,58
510921,27,7,1412,1315,1518,1410,66,55,40,68,57,TPA,MIA,204,7,19,0,7,0,11,0,50
510952,27,7,2210,1805,229,2235,139,150,117,234,245,LAS,DFW,1055,8,14,0,0,0,0,0,234
511324,27,7,1300,1230,1531,1515,151,165,129,16,30,ORD,AUS,978,5,17,0,16,0,0,0,0
511526,27,7,2040,1855,2137,2025,117,150,104,72,105,LGA,BNA,764,6,7,0,50,0,0,0,22
511588,27,7,18,2100,406,30,168,150,114,216,198,MIA,SJU,1045,3,51,0,163,0,18,0,35
511739,27,7,2038,1835,2326,2110,288,275,268,136,123,ORD,SFO,1846,3,17,0,0,0,136,0,0
511770,27,7,1145,1120,1342,1325,177,185,154,17,25,BOS,STL,1046,4,19,0,0,17,0,0,0
511858,27,7,1931,1915,2038,2015,67,60,43,23,16,AUS,DFW,190,8,16,0,0,0,7,0,16
512059,27,7,1415,1320,1549,1455,94,95,80,54,55,DFW,STL,551,3,11,0,0,12,0,0,42
512090,27,7,723,705,1323,1220,240,195,155,63,18,RNO,DFW,1345,13,72,0,0,18,45,0,0
512175,27,7,2106,2025,2326,2240,260,255,226,46,41,DFW,SEA,1660,19,15,0,22,15,5,0,4
512206,27,7,1401,1345,1518,1445,77,60,33,33,16,DFW,AUS,190,6,38,0,0,0,17,0,16
512291,27,7,1913,1840,2100,2035,167,175,144,25,33,MCO,DFW,984,9,14,0,12,0,0,0,13
512384,27,7,2113,1855,2209,1950,176,175,155,139,138,DFW,LAS,1055,8,13,0,0,0,134,0,5
512415,27,7,1037,1000,1211,1110,94,70,45,61,37,DFW,IAH,224,3,46,0,37,0,24,0,0
512477,27,7,1126,1105,1510,1450,164,165,149,20,21,DFW,DCA,1192,4,11,0,6,14,0,0,0
512624,27,7,1302,1135,1613,1500,251,265,215,73,87,BOS,DFW,1562,10,26,0,0,31,0,0,42
512655,27,7,1657,1545,1852,1720,175,155,151,92,72,DFW,PHX,868,7,17,0,0,4,20,0,68
512777,27,7,1427,1300,1733,1540,306,280,282,113,87,ORD,SFO,1846,6,18,0,0,0,113,0,0
513017,27,7,1513,1430,2059,2035,226,245,188,24,43,LAX,ORD,1745,12,26,0,0,0,12,0,12
513292,27,7,1049,940,1335,1220,226,220,204,75,69,ORD,TUS,1437,4,18,0,31,0,6,0,38
513506,27,7,1221,1150,1319,1250,58,60,38,29,31,OKC,DFW,175,12,8,0,0,0,4,0,25
513533,27,7,103,40,535,500,152,140,122,35,23,LAS,DFW,1055,19,11,0,17,0,12,0,6
513652,27,7,2128,2105,2253,2230,85,85,68,23,23,ORD,MCI,403,2,15,0,23,0,0,0,0
513865,27,7,1356,1240,1500,1340,64,60,43,80,76,DFW,TUL,237,2,19,0,76,0,4,0,0
513958,27,7,1922,1855,2200,2115,278,260,257,45,27,ORD,SNA,1726,9,12,0,27,0,18,0,0
514047,27,7,1248,1200,1725,1655,157,175,139,30,48,SNA,DFW,1205,10,8,0,0,0,0,0,30
514084,27,7,1056,1040,1353,1315,177,155,112,38,16,MSP,DFW,852,56,9,0,15,0,22,0,1
514449,27,7,1106,945,1408,1245,122,120,93,83,81,DEN,DFW,641,13,16,0,0,0,2,0,81
514570,27,7,1312,1300,1425,1410,193,190,175,15,12,DFW,SAN,1171,3,15,0,0,12,3,0,0
514686,27,7,2229,1820,20,2005,231,225,205,255,249,AUS,SJC,1476,13,13,0,14,0,6,0,235
514803,27,7,1824,1515,2341,2050,197,215,164,171,189,LAS,ORD,1515,5,28,0,0,36,0,0,135
514892,27,7,1621,1520,1923,1830,182,190,150,53,61,LGA,MIA,1097,7,25,0,10,0,0,0,43
514953,27,7,1415,1220,1704,1420,289,240,231,164,115,ORD,LAS,1515,8,50,0,0,0,164,0,0
515133,27,7,1516,1505,1906,1850,170,165,149,16,11,DFW,IAD,1172,7,14,0,0,0,5,0,11
515319,27,7,1136,1130,1504,1445,148,135,126,19,6,DFW,CMH,927,7,15,0,0,6,13,0,0
515350,27,7,1822,1615,1957,1735,95,80,67,142,127,LAX,SFO,337,6,22,0,0,0,132,0,10
515381,27,7,1339,1315,1550,1525,251,250,232,25,24,STL,LAX,1593,6,13,0,3,0,1,0,21
515487,27,7,1750,1550,2135,1900,285,250,241,155,120,SJU,JFK,1597,28,16,0,0,0,35,0,120
515706,27,7,2136,1840,25,2140,229,240,207,165,176,SJU,PHL,1576,7,15,0,145,0,0,0,20
515830,27,7,2332,2050,313,2345,281,235,252,208,162,SJU,JFK,1597,15,14,0,0,0,46,0,162
515985,27,7,2129,2115,2255,2220,206,185,185,35,14,DFW,SNA,1205,7,14,0,0,14,21,0,0
516047,27,7,2111,1955,21,2325,130,150,112,56,76,ORD,MCO,1005,4,14,0,32,0,0,0,24
516078,27,7,1345,1305,1937,1859,232,234,180,38,40,RNO,ORD,1671,40,12,0,0,7,0,0,31
516497,27,7,1400,1330,1628,1550,208,200,181,38,30,MIA,ORD,1197,9,18,0,30,0,8,0,0
516524,27,7,1737,1645,2005,1905,268,260,248,60,52,ORD,SNA,1726,7,13,0,19,0,8,0,33
516733,27,7,2122,1910,145,2320,203,190,180,145,132,DFW,BDL,1471,6,17,0,76,0,13,0,56
516950,27,7,1339,1115,1703,1445,144,150,131,138,144,DFW,RDU,1062,3,10,0,58,0,0,0,80
517221,27,7,2027,1825,2201,1945,94,80,65,136,122,LAX,SFO,337,6,23,0,0,0,136,0,0
517252,27,7,1458,1415,1640,1620,162,185,136,20,43,DTW,DFW,987,11,15,0,0,0,0,0,20
517283,27,7,2011,1955,2158,2130,167,155,138,28,16,DFW,PHX,868,7,22,0,0,16,12,0,0
517314,27,7,1034,1015,1533,1510,179,175,139,23,19,SAN,DFW,1171,26,14,0,0,0,4,0,19
517345,27,7,2028,1615,2126,1710,178,175,159,256,253,DFW,LAS,1055,6,13,0,0,0,256,0,0
517577,27,7,2131,1930,30,2230,179,180,152,120,121,MIA,JFK,1090,14,13,0,14,0,0,0,106
517608,27,7,1927,1815,2052,1935,145,140,123,77,72,TPA,STL,869,5,17,0,0,0,5,0,72
517701,27,7,1859,1850,2140,2120,221,210,201,20,9,ORD,SLC,1249,4,16,0,0,9,11,0,0
517790,27,7,2044,2015,25,2330,401,375,359,55,29,MIA,SFO,2585,9,33,0,0,0,55,0,0
517821,27,7,1331,1310,1621,1605,170,175,158,16,21,MIA,LGA,1097,3,9,0,16,0,0,0,0
517938,27,7,1743,1530,2014,1755,331,325,303,139,133,MIA,LAS,2175,7,21,0,0,0,139,0,0
518062,27,7,2145,1955,20,2220,335,325,315,120,110,MIA,LAS,2175,7,13,0,98,0,10,0,12
518093,27,7,2143,1840,20,2150,157,190,136,150,183,LGA,MIA,1097,4,17,0,10,0,0,0,140
518213,27,7,1559,1535,1914,1815,315,280,283,59,24,ORD,SFO,1846,4,28,0,0,0,51,0,8
518512,27,7,1340,1130,1433,1235,113,125,95,118,130,DFW,DEN,641,5,13,0,89,14,0,0,15
518593,27,7,1831,1800,2014,1955,103,115,78,19,31,OMA,DFW,583,13,12,0,0,0,0,0,19
518655,27,7,1625,1350,1716,1445,111,115,88,151,155,DFW,COS,592,7,16,0,151,0,0,0,0
518904,27,7,2031,1935,2150,2055,199,200,183,55,56,DFW,BUR,1231,3,13,0,0,55,0,0,0
518966,27,7,1709,1445,1944,1659,155,134,121,165,144,ATL,LGA,761,4,30,0,0,0,21,0,144
518997,27,7,1342,1100,1635,1405,113,125,96,150,162,DFW,ATL,732,5,12,0,0,5,0,0,145
519024,27,7,1955,1945,2110,2055,75,70,51,15,10,ORD,STL,258,2,22,0,10,0,5,0,0
519160,27,7,1814,1740,1954,1915,160,155,137,39,34,DFW,PHX,868,6,17,0,0,9,5,0,25
519253,27,7,1244,1145,1336,1240,52,55,36,56,59,DFW,OKC,175,4,12,0,56,0,0,0,0
519315,27,7,1713,1550,2029,1905,196,195,145,84,83,JFK,MIA,1090,16,35,0,83,0,1,0,0
519342,27,7,1600,1510,2102,1940,242,210,216,82,50,DFW,BOS,1562,8,18,0,0,0,82,0,0
519404,27,7,1833,1810,2209,2140,156,150,135,29,23,DFW,RDU,1062,5,16,0,0,16,6,0,7
519559,27,7,1051,940,1204,1040,193,180,163,84,71,DFW,LAS,1055,6,24,0,0,0,65,0,19
519617,27,7,2131,2035,23,2310,292,275,262,73,56,ORD,LAX,1745,8,22,0,56,0,17,0,0
519674,27,7,1428,1335,1725,1650,117,135,99,35,53,PHX,DFW,868,9,9,0,7,0,0,0,28
519790,27,7,1555,1535,1957,1920,182,165,155,37,20,DFW,DCA,1192,17,10,0,0,2,17,0,18
519883,27,7,951,945,1130,1055,219,190,171,35,6,DFW,ONT,1189,4,44,0,6,0,29,0,0
520002,27,7,1000,940,1252,1205,292,265,262,47,20,ORD,LAX,1745,11,19,0,11,0,27,0,9
520033,27,7,1313,1245,1634,1615,141,150,110,19,28,DEN,ORD,888,20,11,0,3,0,0,0,16
520064,27,7,1710,1545,2000,1845,110,120,81,75,85,DEN,DFW,641,17,12,0,0,0,0,0,75
520095,27,7,2037,1945,2334,2245,117,120,97,49,52,DFW,SDF,733,6,14,0,0,2,0,0,47
520219,27,7,1424,1155,1552,1310,88,75,37,162,149,LAX,LAS,236,6,45,0,0,0,161,0,1
520452,27,7,1407,1205,1609,1325,122,80,82,164,122,SFO,LAX,337,14,26,0,0,0,43,0,121
520483,27,7,2004,1825,2141,2014,157,169,140,87,99,DFW,SLC,988,3,14,0,36,13,0,0,38
520545,27,7,1146,1000,1326,1125,100,85,62,121,106,LAX,SFO,337,5,33,0,0,0,121,0,0
520634,27,7,1608,1535,1950,1845,222,190,184,65,33,MIA,BOS,1258,11,27,0,0,0,65,0,0
520727,27,7,1223,1135,1325,1235,62,60,40,50,48,MIA,TPA,204,3,19,0,48,0,2,0,0
520758,27,7,1959,1825,2312,2150,193,205,162,82,94,BOS,MIA,1258,7,24,0,0,38,44,0,0
520851,27,7,2049,1815,2236,1935,107,80,59,181,154,SFO,LAX,337,14,34,0,0,0,39,0,142
520944,27,7,1253,1045,1700,1450,187,185,167,130,128,DFW,PHL,1302,5,15,0,0,0,2,0,128
520975,27,7,2034,1950,2239,2135,245,225,210,64,44,DFW,SMF,1431,8,27,0,44,0,20,0,0
521068,27,7,1657,1410,1823,1530,86,80,64,173,167,LAX,SFO,337,5,17,0,0,0,150,0,23
521096,27,7,2318,2200,51,2330,153,150,135,81,78,DFW,PHX,868,7,11,0,0,7,3,0,71
521127,27,7,1021,1000,1218,1120,117,80,57,58,21,DFW,MSY,448,3,57,0,0,5,37,0,16
521154,27,7,2316,2125,34,2250,78,85,52,104,111,SFO,LAX,337,10,16,0,0,0,3,0,101
521247,27,7,1530,1320,1816,1615,106,115,83,121,130,DEN,DFW,641,10,13,0,16,0,0,0,105
521278,27,7,1854,1700,2246,2045,172,165,147,121,114,DFW,IAD,1172,10,15,0,0,3,7,0,111
521309,27,7,1906,1620,2244,1945,158,145,122,179,166,FLL,SJU,1046,6,30,0,166,0,13,0,0
521453,27,7,1709,1635,1952,1925,103,110,83,27,34,ORD,RDU,647,5,15,0,21,0,0,0,6
521600,27,7,1812,1750,2024,2005,192,195,177,19,22,PBI,DFW,1103,6,9,0,12,0,0,0,7
521631,27,7,844,750,1312,1245,208,235,192,27,54,PHL,SJU,1576,2,14,0,27,0,0,0,0
521662,27,7,1406,1350,1446,1430,40,40,16,16,16,SJU,STT,68,4,20,0,0,0,0,0,16
521813,27,7,1355,1305,1636,1540,161,155,134,56,50,IAH,ORD,925,14,13,0,50,0,6,0,0
522053,27,7,1631,1535,1805,1720,94,105,80,45,56,DFW,OMA,583,2,12,0,0,2,0,0,43
522084,27,7,1114,850,1640,1430,206,220,191,130,144,PDX,DFW,1616,8,7,0,130,0,0,0,0
522115,27,7,1840,1610,2320,2105,160,175,135,135,150,SAN,DFW,1171,4,21,0,0,0,0,0,135
522146,27,7,1645,1420,2136,1930,171,190,153,126,145,RNO,DFW,1345,8,10,0,0,3,0,0,123
522293,27,7,2228,1945,2356,2135,148,170,131,141,163,LGA,STL,887,1,16,0,0,0,0,0,141
522355,27,7,1610,1515,1932,1825,142,130,127,67,55,BNA,LGA,764,5,10,0,0,0,17,0,50
522448,27,7,1345,1250,1525,1435,100,105,82,50,55,DFW,BNA,631,5,13,0,15,14,0,0,21
522537,27,7,1255,1240,1459,1425,244,225,223,34,15,DFW,SJC,1438,5,16,0,0,14,19,0,1
522688,27,7,1401,1325,1620,1605,139,160,114,15,36,MSP,DFW,852,14,11,0,0,0,0,0,15
522786,27,7,2116,2110,2341,2320,205,190,179,21,6,MIA,ORD,1197,9,17,0,6,0,15,0,0
522815,27,7,1723,1640,2110,2025,167,165,153,45,43,DFW,DCA,1192,4,10,0,0,2,2,0,41
522823,27,7,1358,1250,1646,1550,108,120,87,56,68,MTJ,DFW,722,12,9,0,0,0,6,0,50
523113,27,7,2217,2140,2348,2324,151,164,139,24,37,DFW,SLC,988,2,10,0,21,0,0,0,3
523268,27,7,857,800,1028,900,151,120,107,88,57,DFW,DEN,641,9,35,0,49,0,31,0,8
523299,27,7,626,620,733,715,67,55,32,18,6,OKC,DFW,175,15,20,0,0,6,12,0,0
523638,27,7,1752,1525,2036,1815,104,110,82,141,147,COS,DFW,592,11,11,0,0,0,0,0,141
523665,27,7,2116,1900,2223,2005,67,65,45,138,136,DFW,XNA,281,5,17,0,0,5,2,0,131
524342,27,7,2103,2045,43,20,160,155,142,23,18,DFW,DCA,1192,4,14,0,0,18,5,0,0
524494,27,7,1217,1200,1522,1505,125,125,95,17,17,EGE,DFW,720,14,16,0,0,0,0,0,17
524547,27,7,1417,1200,1552,1330,215,210,198,142,137,DFW,RNO,1345,5,12,0,43,0,5,0,94
524578,27,7,1733,1555,1913,1745,160,170,147,88,98,SJU,FLL,1046,3,10,0,75,0,0,0,13
524621,27,7,1153,1050,1311,1200,138,130,117,71,63,DFW,MTJ,722,4,17,0,0,11,8,0,52
524648,27,7,1719,1645,1923,1850,124,125,100,33,34,BHM,DFW,597,9,15,0,2,0,0,0,31
524792,27,7,1204,1135,1420,1335,196,180,133,45,29,DTW,DFW,987,27,36,0,0,0,18,0,27
524823,27,7,1733,1725,2216,2145,223,200,190,31,8,DFW,EWR,1372,9,24,0,0,8,23,0,0
525137,27,7,1228,1215,1340,1320,132,125,107,20,13,DFW,GUC,678,4,21,0,0,13,7,0,0
525369,27,7,1729,1455,1945,1550,256,175,161,235,154,DFW,LAS,1055,7,88,0,0,0,235,0,0
525431,27,7,1530,1510,2001,1905,211,175,130,56,20,JAC,ORD,1162,41,40,0,9,0,36,0,11
525652,27,7,1802,1740,1901,1845,59,65,42,16,22,DFW,TUL,237,2,15,0,0,11,0,0,5
525838,27,7,1553,1540,1710,1640,137,120,112,30,13,DFW,DEN,641,7,18,0,0,13,17,0,0
525900,27,7,1830,1615,2311,2120,161,185,141,111,135,LAX,DFW,1235,3,17,0,0,0,5,0,106
525931,27,7,1609,1405,1749,1530,100,85,68,139,124,SFO,LAX,337,17,15,0,0,0,36,0,103
525993,27,7,2116,2055,2253,2215,217,200,187,38,21,DFW,LAX,1235,15,15,0,0,21,17,0,0
526058,27,7,1800,1735,2100,2045,120,130,98,15,25,LAX,EGE,748,5,17,0,0,0,0,0,15
526605,27,7,708,640,938,855,150,135,120,43,28,DFW,ORD,802,7,23,0,0,28,15,0,0
526636,27,7,1356,1300,1602,1530,126,150,109,32,56,ORD,DFW,802,4,13,0,6,0,0,0,26
526791,27,7,1419,915,1635,1130,136,135,116,305,304,DFW,ORD,802,6,14,0,0,22,1,0,282
526853,27,7,1012,1000,1306,1215,174,135,119,51,12,DFW,ORD,802,12,43,0,0,12,39,0,0
526915,27,7,1106,1055,1330,1315,144,140,116,15,11,DFW,ORD,802,7,21,0,0,11,4,0,0
526942,27,7,1411,1400,1803,1715,172,135,151,48,11,ORD,BOS,867,7,14,0,0,0,43,0,5
527120,27,7,1708,1605,1832,1735,84,90,65,57,63,ORD,MSP,334,4,15,0,16,0,0,0,41
527337,27,7,1659,1615,1908,1840,129,145,115,28,44,DFW,ORD,802,6,8,0,1,10,0,0,17
527368,27,7,2000,1935,2124,2105,84,90,62,19,25,ORD,MSP,334,4,18,0,13,0,0,0,6
527630,27,7,2039,1955,2302,2210,143,135,111,52,44,DFW,ORD,802,19,13,0,0,15,8,0,29
528069,27,7,2221,2135,207,110,166,155,145,57,46,DFW,BWI,1217,6,15,0,46,0,11,0,0
528162,27,7,938,930,1203,1055,265,205,199,68,8,DFW,LAX,1235,17,49,0,8,0,60,0,0
528193,27,7,1327,1155,1508,1325,101,90,66,103,92,LAX,SFO,337,5,30,0,0,0,60,0,43
528499,27,7,1301,1205,1740,1710,159,185,134,30,56,LAX,DFW,1235,4,21,0,0,4,0,0,26
528658,27,7,1445,1400,1939,1905,174,185,133,34,45,LAX,DFW,1235,13,28,0,9,0,0,0,25
528685,27,7,2108,2100,113,55,185,175,160,18,8,DFW,PHL,1302,4,21,0,0,4,10,0,4
528904,27,7,158,100,719,610,201,190,168,69,58,SFO,DFW,1464,17,16,0,0,0,11,0,58
528966,27,7,2109,1935,148,25,159,170,136,83,94,LAX,DFW,1235,5,18,0,7,0,0,0,76
528996,27,7,1940,1845,2258,2150,198,185,180,68,55,MIA,BOS,1258,9,9,0,0,0,68,0,0
529027,27,7,1843,1820,1955,1940,192,200,173,15,23,DFW,LAX,1235,4,15,0,0,12,0,0,3
529058,27,7,2000,1945,2133,2105,213,200,181,28,15,DFW,LAX,1235,16,16,0,0,15,13,0,0
529147,27,7,2211,2110,2340,2230,209,200,183,70,61,DFW,LAX,1235,12,14,0,4,15,9,0,42
529178,27,7,1844,1730,2117,2015,153,165,119,62,74,MSP,DFW,852,24,10,0,0,0,0,0,62
477174,28,1,1001,930,1806,1750,305,320,270,16,31,LAX,JFK,2475,17,18,0,16,0,0,0,0
477484,28,1,1157,1130,2019,1959,322,329,282,20,27,SFO,JFK,2586,12,28,0,0,0,0,0,20
477999,28,1,719,700,1103,1025,404,385,365,38,19,JFK,SFO,2586,6,33,0,19,0,19,0,0
478030,28,1,1723,1705,1952,1935,149,150,120,17,18,ORD,DFW,802,13,16,0,0,0,17,0,0
478216,28,1,1734,1530,2101,1856,387,386,350,125,124,JFK,SFO,2586,2,35,0,0,0,1,0,124
478278,28,1,1051,855,1712,1500,261,245,218,132,116,LAX,ORD,1745,7,36,0,0,0,132,0,0
478619,28,1,1733,1630,2107,1955,394,385,367,72,63,BOS,LAX,2611,13,14,0,6,0,9,0,57
478712,28,1,1924,1715,2246,2030,142,135,109,136,129,ORD,BOS,867,3,30,0,0,0,9,0,127
478774,28,1,1748,1650,2116,2025,328,335,311,51,58,LAX,OGG,2486,4,13,0,0,0,0,0,51
478920,28,1,939,845,1244,1220,365,395,343,24,54,JFK,SFO,2586,6,16,0,24,0,0,0,0
479009,28,1,809,730,1203,1105,414,395,384,58,39,BOS,SFO,2704,7,23,0,39,0,19,0,0
479284,28,1,1735,1630,2104,1950,389,380,366,74,65,BOS,SAN,2588,3,20,0,58,0,9,0,7
479445,28,1,56,2355,757,655,301,300,284,62,61,KOA,LAX,2504,8,9,0,0,0,1,0,61
479476,28,1,2011,1845,2351,2225,340,340,317,86,86,LAX,KOA,2504,7,16,0,67,0,0,0,19
479507,28,1,1440,1430,1753,1715,373,345,332,38,10,MIA,LAX,2342,13,28,0,10,0,28,0,0
479786,28,1,1617,1610,1913,1855,356,345,335,18,7,MIA,LAX,2342,6,15,0,7,0,11,0,0
480034,28,1,1339,1105,1618,1350,339,345,318,148,154,MIA,LAX,2342,6,15,0,148,0,0,0,0
480189,28,1,1716,1555,2055,1820,279,205,169,155,81,MIA,ORD,1197,10,100,0,0,0,155,0,0
480448,28,1,2301,2250,2,2335,181,165,161,27,11,DFW,LAS,1055,9,11,0,11,0,16,0,0
480478,28,1,1117,1045,1430,1405,133,140,116,25,32,DFW,TPA,929,3,14,0,25,0,0,0,0
480663,28,1,1649,1630,1804,1745,75,75,64,19,19,SNA,SJC,342,1,10,0,4,0,0,0,15
480814,28,1,1403,1135,1644,1355,281,260,261,169,148,ORD,SNA,1726,6,14,0,44,0,21,0,104
480903,28,1,1050,955,1314,1145,204,170,124,89,55,LGA,ORD,733,10,70,0,0,0,89,0,0
480997,28,1,1251,1145,1448,1329,177,164,120,79,66,LGA,ORD,733,9,48,0,0,0,68,0,11
481210,28,1,1505,1350,1704,1540,179,170,149,84,75,DFW,SLC,988,6,24,0,0,0,82,0,2
481330,28,1,1428,1335,1722,1515,234,160,171,127,53,LGA,ORD,733,8,55,0,0,0,108,0,19
481419,28,1,1759,1705,1921,1815,82,70,52,66,54,ORD,STL,258,4,26,0,0,0,13,0,53
481450,28,1,2315,2135,201,30,106,115,91,91,100,ORD,LGA,733,4,11,0,0,0,0,0,91
481477,28,1,1711,1445,2238,2040,207,235,185,118,146,SNA,ORD,1726,7,15,0,0,0,0,0,118
481504,28,1,1600,1535,1756,1715,176,160,139,41,25,LGA,ORD,733,10,27,0,0,0,41,0,0
481566,28,1,1302,1230,1715,1645,193,195,174,30,32,DFW,BDL,1471,5,14,0,18,0,0,0,12
481628,28,1,1833,1715,2006,1859,153,164,122,67,78,LGA,ORD,733,7,24,0,0,0,28,0,39
481659,28,1,1704,1600,1958,1840,174,160,125,78,64,AUS,ORD,978,13,36,0,0,0,54,0,24
481717,28,1,2010,1815,2216,1959,186,164,120,137,115,LGA,ORD,733,9,57,0,0,0,51,0,86
481868,28,1,1412,1320,1850,1720,218,180,136,90,52,ELP,ORD,1236,12,70,0,0,0,84,0,6
481899,28,1,1934,1815,2234,2125,120,130,92,69,79,ORD,LGA,733,4,24,0,0,0,3,0,66
482020,28,1,1950,1855,2120,2025,90,90,68,55,55,DFW,MCI,460,7,15,0,45,0,0,0,10
482084,28,1,1947,1735,2258,2045,131,130,97,133,132,ORD,LGA,733,16,18,0,0,0,16,0,117
482115,28,1,1842,1635,2007,1745,205,190,175,142,127,DFW,ONT,1189,6,24,0,105,0,15,0,22
482173,28,1,1805,1750,1916,1850,131,120,101,26,15,DFW,DEN,641,5,25,0,10,0,11,0,5
482201,28,1,1520,1415,1717,1545,117,90,79,92,65,MCI,ORD,403,10,28,0,0,0,92,0,0
482321,28,1,1634,1600,1946,1915,132,135,113,31,34,ORD,LGA,733,9,10,0,0,0,15,0,16
482445,28,1,1321,1245,1645,1435,204,110,121,130,36,TUL,ORD,585,5,78,0,0,0,130,0,0
482472,28,1,2026,2000,2258,2130,212,150,116,88,26,LGA,ORD,733,7,89,0,0,0,62,0,26
482530,28,1,1543,1415,1901,1730,138,135,120,91,88,ORD,LGA,733,6,12,0,0,0,14,0,77
482561,28,1,1107,1005,1344,1235,157,150,133,69,62,AUS,ORD,978,7,17,0,0,0,69,0,0
482592,28,1,1427,1325,1720,1630,113,125,94,50,62,ORD,LGA,733,8,11,0,6,0,0,0,44
482682,28,1,2129,2035,2331,2235,182,180,170,56,54,SJU,TPA,1237,3,9,0,0,0,2,0,54
482744,28,1,1905,1845,2112,2045,127,120,96,27,20,MIA,ATL,595,9,22,0,20,0,7,0,0
482771,28,1,2214,2200,2259,2240,105,100,92,19,14,DFW,ELP,551,3,10,0,14,0,5,0,0
482833,28,1,2146,2105,2309,2235,83,90,70,34,41,DFW,MFE,468,4,9,0,34,0,0,0,0
483011,28,1,1945,1820,2110,1945,145,145,129,85,85,DFW,TUS,813,3,13,0,70,0,0,0,15
483073,28,1,1224,1210,1704,1630,220,200,184,34,14,DFW,JFK,1391,11,25,0,14,0,20,0,0
483135,28,1,1052,1035,1144,1120,112,105,92,24,17,DFW,ELP,551,4,16,0,1,0,7,0,16
483313,28,1,1954,1945,2308,2250,194,185,164,18,9,MIA,DTW,1145,10,20,0,0,0,9,0,9
483344,28,1,814,800,1116,1100,122,120,101,16,14,ORD,LGA,733,7,14,0,14,0,2,0,0
483603,28,1,2235,2215,2348,2330,133,135,125,18,20,DFW,TUS,813,2,6,0,18,0,0,0,0
483665,28,1,1122,1045,1353,1335,91,110,80,18,37,ORD,RDU,647,3,8,0,2,0,2,0,14
483719,28,1,2239,2040,130,2330,111,110,85,120,119,ORD,PHL,678,6,20,0,0,0,1,0,119
483750,28,1,2009,1755,2210,1955,121,120,82,135,134,TUL,ORD,585,12,27,0,0,0,14,0,121
483952,28,1,2017,1915,2145,2050,88,95,73,55,62,MEM,DFW,432,5,10,0,0,0,0,0,55
484258,28,1,1806,1625,2040,1900,274,275,252,100,101,ORD,SEA,1721,6,16,0,0,0,100,0,0
484289,28,1,1648,1420,1842,1535,174,135,131,187,148,RDU,ORD,647,9,34,0,0,0,169,0,18
484370,28,1,2003,1815,2141,1945,98,90,58,116,108,MSP,ORD,334,9,31,0,0,0,95,0,21
484556,28,1,1943,1735,2122,1920,99,105,76,122,128,DFW,OMA,583,4,19,0,100,0,0,0,22
